title,detail_description,rating,reviews,URL
BIBA womens Suit Set,"BIBA womens Suit Set,Care Instructions: Hand Wash Only, Fit Type: Regular, BIBA Suit; Sleeve type: 3/4 Sleeve, Brand: BIBA, Item Package Weight: 450.0 grams, Style name: Anarkali, Design Name: Printed; Neck Style: Round Neck; Age Range Description: Adult; Item Length Description: Knee Length",4.0,201 ratings,https://amazon.in/BIBA-BEIGE-SALWAR_SUIT_SET-m-SKD7217/dp/B08T1QFCD9/ref=sr_1_112?keywords=clothes+for+women&qid=1684482375&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-112
Biba Women's Yellow Art Silk Straight Kurta Palazzo Suit Set,"Biba Women's Yellow Art Silk Straight Kurta Palazzo Suit Set,Care Instructions: Dry Clean Only, Fit Type: Relaxed, 100% viscose, Wash dark color separately, do not bleach, dry in shade, inside out hot iron, Relaxed fit, Regular-rise inseam length: 26 inches print, Package content: 1 pants",4.7,3 ratings,https://amazon.in/BIBA-Synthetic-Straight-SKDPRET-COL6269YELLOW_YEL_34/dp/B07SVNJ877/ref=sr_1_113?keywords=clothes+for+women&qid=1684482375&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-113
Max Women's Regular Fit Leggings,"Max Women's Regular Fit Leggings,Care Instructions: Machine Wash, Fit Type: Regular Fit, COTTON ELASTANE, GOLD, MAX Women Leggings, Care : Machine Wash",4.2,66 ratings,https://amazon.in/Max-NOOSKC21GOGOLD-Women-Leggings-Gold/dp/B09CNPQNFB/ref=sr_1_114?keywords=clothes+for+women&qid=1684482375&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-114
BIBA Women's Solid Cotton Dupatta (MUGHAL S15544_Green_Free_Green_Free),"BIBA Women's Solid Cotton Dupatta (MUGHAL S15544_Green_Free_Green_Free),Care Instructions: Wash separately in cold water, do not bleach, dry in shade, medium to hot iron, Color: Green, Care Instructions: Hand Wash Only, Material: Cotton, Package Contents: Dupatta, Department: Women",4.0,50 ratings,https://amazon.in/BIBA-Womens-Dupatta-MUGHAL-S15544_Green_Free/dp/B07V6CKMW9/ref=sr_1_115?keywords=clothes+for+women&qid=1684482375&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-115
Ada Lucknowi Chikankari Hand Embroidered Straigh Cotton Kurta Kurti Tunic for Women A188048,"Ada Lucknowi Chikankari Hand Embroidered Straigh Cotton Kurta Kurti Tunic for Women A188048,Care Instructions: Hand Wash Only, Fit Type: Regular, Kurta Length: 43 inches, Kurta has a round neck, 3/4 regular sleeves, straight hem, knee length and side slits, Embroidery: Ulti Bakhiya, Ghas Patti, Phanda and Keel Kangan using Multicolor cotton thread, 100% Handcrafted Authentic Lucknow Chikankari, There might be minor color/design variation between actual product and image on screen due to photography effect",4.2,"2,394 ratings",https://amazon.in/ADA-Handicraft-Lucknow-Regular-L207576/dp/B074Z3WPFF/ref=sr_1_116?keywords=clothes+for+women&qid=1684482375&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-116
BIBA Women Lehenga Set,"BIBA Women Lehenga Set,Care Instructions: Dry Clean Only, Fit Type: Regular Fit, Color: Lime Yellow/Off White, Material: Synthetic, Care Instructions: Hand Wash Only, Fit Type: Regular, Department: Women",5.0,3 ratings,https://amazon.in/BIBA-SALWAR_SUIT_SET-multicoloured-3PCS-SET1197/dp/B08T188Y4N/ref=sr_1_117?keywords=clothes+for+women&qid=1684482375&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-117
W for Woman Women's Regular Sharara (21AUW61536-115028_Persian Red_Pink),"W for Woman Women's Regular Sharara (21AUW61536-115028_Persian Red_Pink),Care Instructions: Hand Wash Only, Fit Type: Regular Fit, Fabric Composition : 100% Manmade Fiber | Wash Care : Delicate Wash, Waistband: Partially Elasticated | Rise : Mid Rise, Pattern : Geometric | Brand Color : Persian Red | Ornamentation : Gotta Patti",5.0,1 rating,https://amazon.in/Woman-Regular-Sharara-21AUW61536-115028_Persian-Red_Pink/dp/B09DSLQJ1S/ref=sr_1_118?keywords=clothes+for+women&qid=1684482375&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-118
BIBA Women's Polycotton Salwar Kurta Dupatta,"BIBA Women's Polycotton Salwar Kurta Dupatta,Care Instructions: Dry Clean Only, Color: Ivory/Black, Care Instructions: Dry Clean Only, Material: Polycotton, Package Contents: Salwar,Kurta and Dupatta, Department: Women",4.0,1 rating,https://amazon.in/BIBA-Polycotton-Dupatta-SKDDELIGHT7945IVORY-Black_L/dp/B09NP6MHTW/ref=sr_1_119?keywords=clothes+for+women&qid=1684482375&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-119
BIBA Women's Powder Blue Cotton Straight Kurta Pant Suit Set,"BIBA Women's Powder Blue Cotton Straight Kurta Pant Suit Set,Care Instructions: Machine Wash, Fit Type: Regular Fit, Colour : Powder Blue, Fabric of Kurta : Cotton, Fabric of Bottom : Cotton, Fabric of Dupatta : Poly Chiffon, Pattern : Printed",4.0,1 rating,https://amazon.in/BIBA-Womens-Powder-Cotton-Straight/dp/B0BRSB5GMB/ref=sr_1_120?keywords=clothes+for+women&qid=1684482375&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-120
BIBA Women Salwar Suit Set,"BIBA Women Salwar Suit Set,Care Instructions: Hand Wash Only, Fit Type: Regular Fit, Color Name: Ice Blue, Material: Cotton, A Line; Ankle length, Hand wash, Age Range Description: Adult; Neck Style: Round Neck",4.0,32 ratings,https://amazon.in/BIBA-Womens-Cotton-Salwar-SKD659142_/dp/B083597D8Z/ref=sr_1_121?keywords=clothes+for+women&qid=1684482375&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-121
BIBA Women Dress Shirt,"BIBA Women Dress Shirt,Care Instructions: Hand Wash Only, Fit Type: Regular, Color: Indigo, Care Instructions: Hand Wash Only, Material: Rayon, Package Contents: 1 Dress Shirt, Department: Women",5.0,2 ratings,https://amazon.in/BIBA-Womens-Regular-GEO-INDI18153INDIGO_Blue_M/dp/B09NP7YNFZ/ref=sr_1_122?keywords=clothes+for+women&qid=1684482375&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-122
BIBA Women's Synthetic Salwar Suit Set,"BIBA Women's Synthetic Salwar Suit Set,Care Instructions: Dry Clean Only, Fit Type: Straight, Color Name: Beige, Material: Synthetic, Straight fit, Waist length, Dry clean only, Sleeveless",4.7,7 ratings,https://amazon.in/BIBA-Womens-synthetic-straight-SKDBAGEECHA6885BEG_/dp/B08M7H63LY/ref=sr_1_123?keywords=clothes+for+women&qid=1684482375&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-123
Rangriti Womens Palazzo Suit Set,"Rangriti Womens Palazzo Suit Set,Care Instructions: Hand Wash Only, Fit Type: Classic, Colour : White, Bottom Type : Palazzo, Fabric : Viscose, Embrace your personal style with this white suit set from Rangriti. This set features an intricate pink ethnic motifs printed with a tassel on the kurta.This classic set comes with a kurta,straight palazzo and dupatta.Crafted from Viscose, the kurta has 3/4th sleeves and a round neck making it a summer must have., Pattern : Printed",5.0,1 rating,https://amazon.in/Rangriti-Printed-Straight-Viscose-RSKHOLI18196_L/dp/B0BQV1LDVV/ref=sr_1_124?keywords=clothes+for+women&qid=1684482375&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-124
BIBA Women's Cotton Fusion Wear,"BIBA Women's Cotton Fusion Wear,Care Instructions: Hand Wash Only, Fit Type: Straight, Color Name: Black, Material: Cotton, Straight fit, Waist length, Hand wash, Three Quarter sleeve",4.0,7 ratings,https://amazon.in/BIBA-Womens-straight-3PCS-SET1196BLK_/dp/B08M7G8B1T/ref=sr_1_125?keywords=clothes+for+women&qid=1684482375&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-125
BIBA Women Salwar Suit Set,"BIBA Women Salwar Suit Set,Care Instructions: Dry Clean Only, Fit Type: Straight Fit, Color: Blue, Care Instructions: Dry Clean Only, Material: Cotton, Package Contents: Suit Set, Department: Women",4.6,21 ratings,https://amazon.in/BIBA-BLUE-SALWAR_SUIT_SET-S-SKD7314/dp/B08T1SBCFC/ref=sr_1_126?keywords=clothes+for+women&qid=1684482375&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-126
BIBA Women's Rayon Salwar Suit Set,"BIBA Women's Rayon Salwar Suit Set,Care Instructions: Dry Clean Only, Color Name: Charcoal Grey, Material: Rayon, A Line, Ankle length, Dry clean only, Three Quarter sleeve",4.0,2 ratings,https://amazon.in/BIBA-Womens-Salwar-SKDPRET-COL6241_Charcoal/dp/B07ZD51NZP/ref=sr_1_127?keywords=clothes+for+women&qid=1684482375&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-127
BIBA Women Synthetic Salwar Suit Set,"BIBA Women Synthetic Salwar Suit Set,Care Instructions: Hand Wash Only, Color Name: Plum, Material: Synthetic, A Line, Ankle length, Hand wash, Long sleeve",4.0,26 ratings,https://amazon.in/BIBA-Womens-Synthetic-Salwar-SKDMIDNIGHT6855PLM_Plum_40/dp/B08KQTNQNM/ref=sr_1_128?keywords=clothes+for+women&qid=1684482375&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-128
BIBA Women's Cotton Salwar Suit Set,"BIBA Women's Cotton Salwar Suit Set,Care Instructions: Hand Wash Only, Color Name: Blue",4.4,3 ratings,https://amazon.in/BIBA-Womens-Cotton-Salwar-SKD15970ECOM_Blue_36/dp/B09CD62FGP/ref=sr_1_129?keywords=clothes+for+women&qid=1684482375&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-129
global desi Womens Tie Up Neck Printed Kurta and Sharara Set,"global desi Womens Tie Up Neck Printed Kurta and Sharara Set,Care Instructions: Hand Wash Only, Fit Type: Regular, Color Name: Off White, Material: Cotton, A Line, Ankle length, Hand wash",4.0,49 ratings,https://amazon.in/global-desi-Womens-SS20GH1262PCDOFF-WHITEL_/dp/B084HS82R1/ref=sr_1_130?keywords=clothes+for+women&qid=1684482375&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-130
Rangriti Women's Polyester a-line Suit Set,"Rangriti Women's Polyester a-line Suit Set,Care Instructions: Hand Wash Only, Fit Type: Straight, Size : 36, Color : Mustard, Material : Polyester, Sleeve : Bell Sleeve, Pack Inclusion : Kurta, Flared Palazzo, Dupatta",5.0,1 rating,https://amazon.in/Rangriti-Womens-Ethnic-Mustard-Size_L/dp/B09R4DMFGS/ref=sr_1_131?keywords=clothes+for+women&qid=1684482375&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-131
BIBA Women's Cotton Salwar Kurta Dupatta,"BIBA Women's Cotton Salwar Kurta Dupatta,Care Instructions: Hand Wash Only, Color: Light Yellow, Care Instructions: Dry Clean Only, Material: Cotton, Package Contents: Salwar,Kurta and Dupatta, Department: Women",4.2,21 ratings,https://amazon.in/BIBA-Womens-Dupatta-SKDCHARMING7479_Light-Yellow_32/dp/B098XCG5TW/ref=sr_1_132?keywords=clothes+for+women&qid=1684482375&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-132
BIBA Women's Cotton Suit-Dress Set,"BIBA Women's Cotton Suit-Dress Set,Care Instructions: Machine Wash, Fit Type: Regular Fit, Color name: yellow, Material: synthetic with three quarter sleeve and round neck, Straight fit, Mid thigh dry clean only, Package content: 1 kurta",5.0,1 rating,https://amazon.in/Womens-Synthetic-Kurta-Me16348-Yel_38-Yellow/dp/B091657DB4/ref=sr_1_133?keywords=clothes+for+women&qid=1684482375&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-133
BIBA Women's Wool Regular Shirt (Winter W17415_Teal_32),"BIBA Women's Wool Regular Shirt (Winter W17415_Teal_32),Care Instructions: Dry Clean Only, Fit Type: Regular Fit, Color: Teal, Care Instructions: Hand Wash Only, Material: Wool, Package Contents: Shirt, Department: Women",5.0,2 ratings,https://amazon.in/BIBA-Womens-Regular-Winter-W17415_Teal_34/dp/B09HMXB2FX/ref=sr_1_134?keywords=clothes+for+women&qid=1684482375&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-134
BIBA womens Suit - Dress Set,"BIBA womens Suit - Dress Set,Care Instructions: Hand Wash Only, Fit Type: Regular, 100% cotton, Straight fit, Sleeveless, Mid thigh dry clean only, cool iron on reverse of garment red & green cotton silk straight suit set featuring embroidered and embellished, sleeveless kurta with round neck featuring piping detail, green salwar and gota laced dupatta, Package content: 1 salwar suit set",4.7,3 ratings,https://amazon.in/BIBA-INDIE-TR1254-BLUE-SALWAR_SUIT_SET/dp/B08T14ZYVV/ref=sr_1_135?keywords=clothes+for+women&qid=1684482375&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-135
"W for Woman Womens Kurta, Salwar & Dupatta","W for Woman Womens Kurta, Salwar & Dupatta,Care Instructions: Dry Clean Only, Fit Type: Straight, Olive Green Embroidered Kurta and draped Pants Set",5.0,1 rating,https://amazon.in/Woman-Polyester-Dupatta-22FEWS13670-217345_Olive-Green_L/dp/B0B3XNH5LC/ref=sr_1_136?keywords=clothes+for+women&qid=1684482375&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-136
BIBA Womens Round Neck Slub Palazzo Suit,"BIBA Womens Round Neck Slub Palazzo Suit,Care Instructions: Dry Clean Only, Fit Type: Straight, Color Name: Sap Green, Material: Synthetic, Straight fit, Calf length, Dry clean only",4.1,32 ratings,https://amazon.in/BIBA-Womens-Synthetic-Straight-SKD662832_/dp/B083588BTS/ref=sr_1_137?keywords=clothes+for+women&qid=1684482375&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-137
Wishful By W womens Dark Blue Short Kurta-Sharara-Dupatta Set,"Wishful By W womens Dark Blue Short Kurta-Sharara-Dupatta Set,Care Instructions: Machine Wash, Fit Type: Loose, TOP WEAR DETAIL (Fabric Composition : 100% Man Made fiber |Print Pattern : Solid |Silhouette : Straight |Neck Style : Round Neck |Sleeve Length : Full Sleeves |Sleeve Style : Regular |Fit Type : Regular Fit), BOTTOM WEAR DETAILS (Fabric Composition : Dark Blue |Print Pattern : Geometric |Silhouette : Flared |Neck Style : Round Neck |Waistband : Partially Elasticated |Rise : Mid Rise |Fit Type : Loose Fit), DRAPE WEAR DETAILS (Fabric Composition : 100% Man Made fiber |Print Pattern : Floral |Length : 2m 15cm |Width : 96cm)",4.0,1 rating,https://amazon.in/WISHFUL-Womens-Polyester-Kurta-Sharara-Dupatta-21AUSP10916-216259/dp/B09HSFCH86/ref=sr_1_138?keywords=clothes+for+women&qid=1684482375&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-138
BIBA Women Salwar Kurta Dupatta,"BIBA Women Salwar Kurta Dupatta,Care Instructions: Dry Clean Only, Fit Type: Regular Fit, Color: Tea Green, Care Instructions: Dry Clean Only, Material: Polyester, Package Contents: Salwar,Kurta and Dupatta, Department: Women",4.1,14 ratings,https://amazon.in/BIBA-Polyester-Dupatta-SKD7638_Tea-Green_42/dp/B098XHN23H/ref=sr_1_139?keywords=clothes+for+women&qid=1684482375&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-139
BIBA Women's Mauve Straight Kurta Regular Pant Suit Set,"BIBA Women's Mauve Straight Kurta Regular Pant Suit Set,Care Instructions: Dry Clean Only, Fit Type: Regular Fit, Colour : Mauve",4.5,2 ratings,https://amazon.in/BIBA-Womens-Polycotton-Regular-SKDASSORTED5963E_Mauve_2XL/dp/B0B5X5VP1N/ref=sr_1_140?keywords=clothes+for+women&qid=1684482375&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-140
BIBA Women's Blue Art Silk A-Line Kurta Churidar Suit Set,"BIBA Women's Blue Art Silk A-Line Kurta Churidar Suit Set,Care Instructions: Machine wash in cold water,light tumble dry, use mild detergent, do not bleach, cold iron, Fit Type: Regular Fit, Color Name: Blue, Material: Synthetic, A Line, Calf length, Machine wash",4.0,15 ratings,https://amazon.in/BIBA-Womens-Synthetic-Salwar-SKDINDIGO652132_Blue_S/dp/B08358YJTF/ref=sr_1_141?keywords=clothes+for+women&qid=1684482375&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-141
W for Woman Womens Kurta & Tight,"W for Woman Womens Kurta & Tight,Care Instructions: Dry Clean Only, Dark Teal Embroidered Kurta with Tights",4.0,1 rating,https://amazon.in/Woman-Womens-Polyester-21AUWS16344-118974_Dark-Teal_S/dp/B0B3XLHFH3/ref=sr_1_142?keywords=clothes+for+women&qid=1684482375&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-142
BIBA Women's Cotton A-Line Knee Length Fusion Wear (Work VOG1374_Black_34),"BIBA Women's Cotton A-Line Knee Length Fusion Wear (Work VOG1374_Black_34),Care Instructions: Hand Wash Only, Fit Type: Regular, Color: Black, Material: Cotton, Care Instructions: Hand Wash Only, Fit Type: A-Line, Department: Women",5.0,1 rating,https://amazon.in/BIBA-Womens-Cotton-Knee-Length-VOG1374_Black_34/dp/B09GPFK7JB/ref=sr_1_143?keywords=clothes+for+women&qid=1684482375&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-143
BIBA Women's Red Cotton Straight Printed Dress,"BIBA Women's Red Cotton Straight Printed Dress,Care Instructions: Hand Wash Only, Fit Type: Regular, Colour : Red, Fit : Straight, Fabric of Dress : Cotton, Pattern : Printed, Sleeve Type : 3/4th sleeve",,,https://amazon.in/BIBA-Womens-Cotton-Straight-Printed/dp/B0BTHJWM5J/ref=sr_1_144?keywords=clothes+for+women&qid=1684482375&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-144
Reebok Women Bra,"Reebok Women Bra,Care Instructions: Machine Wash, Fit Type: fitted, Fabric: Polyester; Fabric Composition: 91% Rec.pes/9% El-interlock-hydrophilic Finish, Color: Nghblk; Pattern: Solid, Sleeve Type: Sleeveless; Neck Type: Scoop, Fit Type: Fitted Fit; Type: Sports; Straps: Multiway; Wiring: Non Wired; Padding: Medium; Coverage: Full; Seam: Seamless; Sports Bra Support: High, Wash Care: Machine Wash; Package Contents: Women's Bra",5.0,1 rating,https://amazon.in/Reebok-Womens-Standard-Training-KA292_NGHBLK_XL/dp/B094RGDT5Z/ref=sr_1_49?keywords=clothes+for+women&qid=1684483617&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-49
Adidas Women Training Bra,"Adidas Women Training Bra,Care Instructions: Machine Wash, Material : Polyester, Package Contents: Women TLRD MOVE HS BRA, Package Contents: Women TLRD MOVE HS BRA, Color : Black, Department: womens",4.3,4 ratings,https://amazon.in/Adidas-Womens-Casual-Training-HS8774_Black_M/dp/B09W9B1187/ref=sr_1_50?keywords=clothes+for+women&qid=1684483617&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-50
Van Heusen Athleisure Women's Regular Fit Top,"Van Heusen Athleisure Women's Regular Fit Top,Care Instructions: Machine Wash, Fit Type: Regular Fit, Anti Bacterial: Designed with Van Heusen's Anti-Bacterial technology, our thermal keeps you cool, dry and comfortable to enhance your comfort quotient for everyday use., Ultra Fresh: The fabric looks new and fresh for longer hours., Tagless Comfort: The tag free design ensures you stay at ease without any skin irritation for hours., Ideal Base Layer: This thermal camisole is an ideal base layer for keeping your body temperature just right during winters., Solid: The thermal camisole is available in solid pattern.",4.3,27 ratings,https://amazon.in/Van-Heusen-Athleisure-Antibacterial-77204_Ivory_XL/dp/B08JW9XK34/ref=sr_1_51?keywords=clothes+for+women&qid=1684483617&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-51
Reebok Women's Cotton Non Padded Wire Free Sports Bra Black,"Reebok Women's Cotton Non Padded Wire Free Sports Bra Black,Care Instructions: Machine Wash, Material Composition: 85% Pes/15% El-interlock-hydrophilic Finish, Color: Black, Ideal for: Women, Package Contents: Women Workout Bra",4.3,21 ratings,https://amazon.in/Reebok-Womens-Standard-Training-HA9832_Black_XL/dp/B094RGDD24/ref=sr_1_52?keywords=clothes+for+women&qid=1684483617&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-52
Reebok Women Women's Tops,"Reebok Women Women's Tops,Care Instructions: Machine Wash, Fit Type: Regular Fit, Material: Polyester, Color: Black, Package Contents: 1 Women's Tops, Sleeve Type: Sleeveless; Neck Type: Round Neck, Care Instructions: Machine Wash",4.0,21 ratings,https://amazon.in/Reebok-Womens-Non-Wired-Wireless-FQ0421_Black_Small/dp/B082QCJFL5/ref=sr_1_53?keywords=clothes+for+women&qid=1684483617&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-53
Reebok Women's Polyamide Standard Training Bra,"Reebok Women's Polyamide Standard Training Bra,Care Instructions: Machine Wash, Fit Type: fitted, Fabric: Polyamide; Fabric Composition: 80% Pa/20% El-single Jersey-hydrophilic Finish, Color: Black/stucco; Pattern: Solid, Sleeve Type: Sleeveless; Neck Type: Round, Fit Type: Fitted Fit; Type: Sports; Straps: Racer; Wiring: Non Wired; Padding: Medium/light; Coverage: Half; Seam: Seamless; Sports Bra Support: Medium, Wash Care: Machine Wash; Package Contents: Women's Bra",5.0,3 ratings,https://amazon.in/Reebok-Standard-Training-BI243_Black-Stucco_S/dp/B094RGWKYQ/ref=sr_1_54?keywords=clothes+for+women&qid=1684483617&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-54
Reebok Women's Standard Training Bra,"Reebok Women's Standard Training Bra,Care Instructions: Machine Wash, Fit Type: Slim, Fabric: Polyester; Fabric Composition: 91% Pes/9% El-interlock-hydrophilic Finish / Print - Digital Sublimation - Disperse, Color: Black; Pattern: Solid, Sleeve Type: Sleeveless; Neck Type: V-neck, Fit Type: Slim Fit; Type: Sports; Straps: Multiway; Wiring: Non Wired; Padding: Lightly; Coverage: Low; Seam: Seamless; Sports Bra Support: Light, Wash Care: Machine Wash; Package Contents: Women's Bra",5.0,1 rating,https://amazon.in/Reebok-Womens-Standard-Training-BG836_Black_M/dp/B094RG57GD/ref=sr_1_55?keywords=clothes+for+women&qid=1684483617&refinements=p_n_feature_nineteen_browse-bin%3A27064186031%2Cp_72%3A1318476031&rnid=1318475031&s=apparel&sr=1-55
